No.	NAME	MW	AMW	Mi	nTA	nTB	nN	nS	nBR	Rbrid	nR05	nR10	BLI	PJI2	PW2	Psi_i_A	Psi_i_0d	X3A	X5A	rGes	CIC5	VE1sign_A	ChiA_X	VE1sign_Dz(Z)	VE2sign_Dz(v)	VE1sign_B(s)	ATSC1e	MATS1m	MATS2m	MATS4m	MATS5m	MATS6m	MATS7v	MATS1e	MATS8e	MATS4p	MATS5i	MATS8i	MATS1s	JGI3	JGI6	JGI7	JGI8	P_VSA_LogP_2	P_VSA_LogP_5	P_VSA_LogP_8	P_VSA_MR_3	P_VSA_MR_7	P_VSA_ppp_N	Eig03_EA(dm)	Eig04_EA(dm)	Eig05_EA(dm)	Eig06_EA(dm)	Eig07_EA(dm)	Eig08_EA(dm)	Eig09_EA(dm)	Eig10_EA(dm)	Eig11_EA(dm)	Eig13_EA(dm)	Eig14_EA(dm)	Eig15_EA(dm)	Eig12_AEA(bo)	ASP	PJI3	HOMT	DISPi	DISPs	VE1sign_G	VE1_RG	VE1sign_G/D	TDB04m	RDF130m	Mor06u	Mor10u	Mor11u	Mor04m	Mor21m	Mor29m	Mor30p	Mor32i	Mor08s	Mor10s	Mor13s	Mor15s	Mor22s	Mor24s	G2u	G3u	E1u	E3m	E2e	E1s	HATS1u	HATS2u	HATS3u	H2s	nR=Ct	nRNCO	nArCOOR	nRCONHR	nRCOX	nRCHO	nRCO	nOHp	nROR	nArOR	nO(C=O)2	nArX	nPyridines	C-003	C-005	C-006	C-018	C-019	H-051	Cl-086	SssssC	SsssN	NdsCH	CATS2D_08_DL	CATS2D_03_AA	T(N..O)	B01[O-S]	B05[O-Cl]	U	V
31	*****	193.26	7.43307692307692	1.09901153846154	1	0	1	0	0	2	1	0	0.885593173074747	0.5	0.568333333333333	1.97777777777778	-0.000307416649656423	0.163081971078348	0.0696936474566884	0.6	0.846153846153845	0	0.996253547157528	0	0	0	0.0227359072189345	0.0707305620713683	-0.00806001512335761	-0.212889429705417	-0.368818030317167	-0.165083450657242	0.3577423475419	0.113380505736523	0.760165601122596	-0.125157173011547	-0.218026433828368	1.0094876214586	-0.195161426333868	0.0744444444444445	0.0208888888888889	0	0	24.8143400723353	7.0450215256751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48315249296548	0.293513271954372	0.709597875569044	13.03771378	0.286735312493784	0.0502273211137589	0.0137833355604255	2.68077246770934	0.0800660210439835	1.89733946266842	0	-2.14015959955872	0.301599670498798	0.359919049836565	-1.0215257209404	0.0155207355015731	0.24509534095305	0.0153039900921991	-0.165822782629377	-0.644761619596236	0.244997854083588	-1.90958820027377	2.95414978766098	-0.797825240572104	1.77385069123877	0.219209654061478	0.371948824365537	0.511640855295097	0.0457087419336763	0.453428509394906	0.4180211005625	0.284109021073841	0.378406637382036	0.429503782823	4.53456423007394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	-0.25	-0.58
32	*****	129.17	7.59823529411765	1.10258235294118	1	1	1	0	0	0	0	0	0.91349220083877	0.75	0.513333333333334	2.41666666666667	0.00788204935543932	0.224222558140055	0.108101428999029	0.8	0.470588235294119	0.108173513668646	0.998489352255277	0.169381264687878	0.0187439076122399	0.0715284651004356	0.00889270311418682	0	-0.240558539332831	-0.0428208302036049	0.245766193249737	0.014997775899593	0.00510508063254663	0	-2.8334605626125	-0.0600885806593595	-0.116697505558763	1.6201185488351	0.0861655900764468	0.0208333333333333	0.0201360544217687	0.0277777777777778	0	0	34.2449307204555	0	0	18.9524949468603	0	0	0	0	0	0	0	0	-2.03469899493758	0	0	0	0	0	0.725560067686086	0.790286527128633	5.34775159999999	0.248188192151375	0.865648356308635	0.160230831753618	3.66300269204824	0.0279765141660252	1.29169826659692	0	-1.83542685060521	-0.223997414749186	0.286251694558902	-0.585910172437861	-0.189364812910269	0.112954206072477	0.0370558139820183	-0.195691727999875	-0.0522129563051417	-1.38822204401925	-0.154028994159032	-0.145373439711136	-1.14893736923818	0.589711802283164	0.37704494617175	1	0.458113405611118	0	0.451618970811912	0.995147181755313	0.151502738136833	0.184635896684318	0.343441466369094	3.60013659888398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	-2.74	-0.41
33	*****	111.11	8.54692307692308	1.13442307692308	3	0	1	0	0	0	1	0	0.830009656495027	1	0.596428571428572	3.16666666666667	0.0300254661959504	0.220960551006383	0.106288133693756	0.625	0.981145192474113	0.125093914537444	0.99519948551346	0.089646957752719	0	0.199771406215918	0.0622854731360951	0.0285619723279026	0.221287989284337	-0.950336598045726	1.5228352063109	0	0	-0.0546828027670035	0	-0.216547275862442	0.455620541663882	0	-0.0537135980116978	0.0989583333333334	0	0	0	3.12431389399505	0	0	0	18.9524949468603	0	0	0	0	0	-0.948912529307606	-1.2	0	0	0	0	0	0	0	0.26746427055567	0.635397692774742	0.265754060000001	0.372939992494857	0.042133443562631	0.0346059614787805	2.17324211841543	0.0291536742042454	0.836092511527059	0	-1.11755256706015	-0.153069796894328	-0.263219873176379	-0.742382105511517	-0.00440660883108226	0.202867690234101	-0.0217905224466228	0.0857080982652055	1.25320555844595	0.262220491183785	0.539732682509659	0.895116277166519	-0.348524180677648	-0.938856298097586	0.212746053553363	1	0.581345219616574	0.00214857452398683	0.52976072126898	1.52661753919807	0.254838471116046	0.854572859066318	0.618891446917125	3.21775031044175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.05555555555556	2	0	0	4	0	0	-2.77	0.59
34	*****	70.1	6.37272727272727	1.13227272727273	2	0	0	0	0	0	0	0	1.10978939718886	1	0.433333333333333	3	-0.147730869334761	0.353553390593274	0	1	2.31922520127157	0.154700538379251	0.996285960708425	0.070997028209422	0.00269344678207866	0.0489320935251073	0.00133892256198336	-0.0890970438524088	-0.167043747881967	-0.00910264872458296	-0.320572391867433	0	0	0	0	-0.195885744517167	0.574313587319763	0	-0.000294117647058828	0.0625	0	0	0	0	0	0	0	30.3766448018327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.837664929062738	0.714731585518102	0.158822400000003	0.127694678487097	0.92646813206662	0.090666620952606	2.40082420100127	0.000740689320103571	0.843105954713	0	-1.17571839827716	-0.418604549194822	-0.363690691153311	-0.496928830592722	-0.0527943871708657	-0.0510853105841552	0.00581697489787804	0.0701110843218223	2.27686289465167	-1.70924511484702	0.868253078905263	-0.768665237271244	-0.283992687585314	-0.137682666771712	0.224243824217575	1	0.587884900418968	0.00456736846857738	0.395446665040932	1.28816172022808	0.231974439096716	0.994582985261532	0.811098163627044	2.26374724698348	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	-2.33	-1.17
35	*****	142.17	7.1085	1.13521	5	0	0	0	0	0	0	0	0.962215376648032	0.666666666666667	0.5525	3.05	0.00922824958422547	0.225213462681767	0.146277397880858	1	1.14542593481326	0.226601363210318	0.991566404705232	0.00102023705098692	0.0261182152447576	0.016500629501121	0.0422123442750005	-0.00605268056987048	0.274288041201499	-0.285877714350343	-0.755857052694759	-0.0715500461840278	0.925412134717936	-0.0210499583669085	0	-0.379867073474504	-0.0132343773369062	0	-0.0605445044601445	0.0833333333333334	0	0	0	0	14.1854628383465	0	0	9.47624747343013	0	0	0	0	0	0	-1.27749755381371	-1.67439541327609	0	0	0	0	0	0	0.272364102874969	0.654578422484134	-1.33665580000001	0.138163302951308	0.37958440455142	0.120709617055989	2.71830102049214	0.0403316227015919	1.93381056656938	0	-0.352906586717395	-0.641658190989532	-0.53859143833754	-0.30490602332319	-0.157387680831711	-0.0617619405302195	-0.0305974417328369	-0.0238288640399632	4.89042862364806	-1.21545591771401	0.86405706952185	0.317125310209436	-1.3555287868623	-0.33404337444899	0.219416495904485	0.219416495904485	0.52259730241829	0.107820848866033	0.46844650735149	0.397145698885267	0.276715301470228	0.599390946188076	0.346097600147192	3.65537062656972	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	-2.74	0.43
36	*****	148.6	8.25555555555555	1.13548888888889	4	0	0	0	0	0	0	0	1.15762586982881	1	0.52962962962963	2.82716049382716	-0.015857855770898	0.262152445278523	0.134122975687394	1	0.871094444764959	0.0671939668719897	0.993965938799108	0.13914087200975	0.0313878349577177	0.0496540935343763	0.0433585225000003	0.000660234240486526	0.171054396119716	-0.493555041558585	-0.592147026094033	-0.607269699874876	0.12871816884237	-0.0265682449758701	0.377894121869868	-0.357297805652797	0.140260132283754	0.556717304382268	-0.0678890805041664	0.0555555555555556	0	0	0	4.5923848830442	10.9998878876064	39.148644061782	0	52.1254980668713	0	0	0	0	0	0	-1.67439541327609	0	0	0	0	0	0	0	0.449626102040631	0.972135532768614	-0.734108100000002	0.207390528937108	0.135447145007078	0.0649436962602553	2.53468813351167	0.0200431458002733	2.22400875910667	0	-1.15095925393266	-0.794820114727324	-0.662976105982625	0.110772052424537	-0.09741673868883	-0.0838336736502568	-0.0172790290499943	0.0622788533896977	2.6206087666837	-2.45388151950256	3.04413093598218	0.227426240953922	-0.427058889851465	0.0572890956220669	0.193426403617271	0.608031716022514	0.631860313528897	0.00498762390012087	0.473933061223095	0.283697176332252	0.198623217390393	0.63057146325675	0.709859992406167	1.49828965606718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	-2.38	-0.71
37	*****	114.16	6.34222222222222	1.1386	3	0	0	0	0	0	0	0	1.11573811858414	1	0.491666666666667	2.70833333333333	0.0269084861701772	0.260491471473853	0.144337567297406	1	0.871094444764959	0.288675134594813	0.995308583996231	0.0263418063811186	0.0261061543445939	0.0254448380847829	0.00648667555555592	-0.0151754011864729	0.0844967874225409	-0.212119719016422	-0.75122121922456	-0.176691913211407	0.00267209208138015	-0.00570950781492529	0.281296594409657	-0.211583535818268	0.129954150217381	0.49566488431363	-0.0618155087088911	0.0625	0	0	0	4.5923848830442	10.9998878876064	0	0	18.9524949468603	0	0	0	0	0	-1.67439541327609	0	0	0	0	0	0	0	0	0.662411431959154	0.959571141389323	0.0019985999999963	0.175069691005948	0.329504509118832	0.0523764336493639	2.5456644354402	0.00825666074142528	1.51099240672524	0	-1.77199305044476	-0.598693878530786	-0.544438125168586	-0.387228665667998	-0.019738185744032	-0.0174520114908573	0.0345495419033966	0.149681776533423	0.724209006232083	-1.36342854738026	1.8451944968637	0.180997101313989	-1.16639926504373	-0.593667196318092	0.265881822858675	1	0.634340419791418	0.00846047111596852	0.484033109956868	0.323635248181638	0.214517704924488	0.665886663128822	0.707558282150603	1.51338101027626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	-1.96	-1.43
38	*****	86.1	7.175	1.1387	3	0	0	0	0	0	0	0	0.97625380805981	1	0.502777777777778	3.44444444444444	0.0989018891487921	0.288675134594813	0	1	1.59122812542067	0.366313323752493	0.996434233147752	0.117992208218424	0.00595509502858925	0.0442569644469021	0.0532014875000003	-0.109648085483355	0.134388887803041	0.0195326897728782	-1.00007749230588	0.955533599160184	0	-0.1348059212139	0	-0.218149451056458	0.317308521974166	0	-0.182680443651717	0.0833333333333334	0	0	0	0	0	0	0	18.9524949468603	0.909874472903056	0	0	-1.43666279968544	0	0	0	0	0	0	0	0	0	0	0.630297558418028	0.940754599314001	0.328482000000005	0.119287798077865	0.932291232864358	0.0944914640508242	2.41702031435861	0.000142267718072769	1.21108954220833	0	-1.31430795269082	-0.211988820118412	-0.490396280518795	-0.317513163563534	0.0494027198795961	-0.0411484574880351	0.0160000693628973	-0.000350579639013048	1.64077070012652	1.57062923722144	2.37466274851159	-0.47809918754268	0.273854112995094	0.155334100009836	0.218104291985532	1	0.579934702540089	0.00330283001814274	0.443062978229558	0.662649924258306	0.236210561455142	0.923113523069284	0.754206589861444	1.16781913125185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	-2.03	1.3
39	*****	246.28	7.69625	1.117	4	0	0	0	0	0	0	0	0.892365046860405	0.833333333333334	0.536111111111111	2.7037037037037	0	0.198618536911763	0.0893892566567975	0.5	1.25	0	0.996428771039223	0	0	0	0.0477034200000006	0.0296179043760932	-0.00373133889349496	0.0296388143138482	-0.170410477953273	-0.330748036112779	-0.154691275112394	-0.0215970845386916	-0.0253225798598642	0.0590603600815802	0.063853712249078	-0.217006822846886	-0.104275055204497	0.0572916666666667	0.0152040816326531	0.0138888888888889	0.00818846056941295	40.7186097583288	28.370925676693	0	0	18.9524949468603	0	0.636015229285823	0.636015229285823	0	0	0	0	0	0	0	0	0	-0.636015229285823	0.399985511746407	0.378823401245202	0.799647074792996	5.01445299999998	0.330964830818402	0.184993551536942	0.000277548062714239	3.73464520965963	0.156131539776681	2.194048984092	0	-3.37018431628475	-1.18941377395193	-0.227978504265888	-0.519807392875633	-0.0784995316353113	0.311469673287526	-0.0420808244630197	0.292290300876202	3.30323049263141	2.15412051204643	-2.18433514821585	1.17543281301078	-3.53847738200556	-1.31572297624325	0.166666666666667	0.515803742979389	0.48100150462282	0.197650712194145	0.370442407390415	0.310396626758734	0.226544817039823	0.324065643993255	0.380924482519474	6.6430262490069	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	-0.77	1.35
40	*****	180.26	6.93307692307692	1.09581538461538	1	0	0	0	0	0	0	0	0.934984119127839	1	0.55578231292517	2	0.000583656694067	0.199449996835667	0.088936853326365	0.428571428571429	1.53846153846154	0.0448922068292312	0.997571141817583	0	0	0.0475601033483074	0.0209247252071003	0.0317460317460323	-0.108276643990929	-0.166666666666666	-0.0342857142857144	-0.0714285714285717	0.0446428571428575	0.0317460317460231	0.128851540616256	-0.166666666666667	-0.034285714285714	0.128851540616248	-0.234476315820715	0.0486111111111111	0.00979591836734694	0.0121527777777778	0	15.7669199961202	9.55672485222013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0914199008904468	0.462551162011084	0.747073034751905	9.39115949999997	0.0246089902931724	0.0378486533331525	0	4.26753215961375	0	1.39359654684423	0	-2.78972269277085	-0.064434413592582	0.362681382790812	-0.463592855568134	-0.181985312594603	0.163762628249183	0.0370304448303607	-0.208494877744927	0.178346622161076	0.551317127062333	-1.68883383512565	1.40338355796564	-0.202345731010321	-0.140368291068558	0.197854535730362	1	0.541375747307174	0.133371331284154	0.380278063127187	0.471276553104875	0.248045217037654	0.341959222340401	0.527592479005068	4.72600068091989	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.74	0.23
41	*****	165.82	27.6366666666667	1.10106666666667	4	0	0	0	0	0	0	0	1.51067210283322	0.5	0.577777777777778	3.2962962962963	0.104338813612724	0.333333333333333	0	0.333333333333333	0	0	0.997511058655562	0	0	0	0.0939870000000001	-0.4	-0.5	0	0	0	0	-0.399999999999998	0	0	0	0	-0.4	0	0	0	0	0	7.6312762251566	0	0	0	0	0	-1.2	-1.2	0	0	0	0	0	0	0	0	0	0	0.258785826209841	0.605166051660517	0	0	0	0	2.09027795349763	0.0569586521236087	0	0	0.713194936127088	-0.0529190588226289	-0.0722235457548418	0.620832087756291	0.187973695078255	0.151569368288531	0.0160843695356112	-0.0213771414883873	-0.724196822567585	0.580005915489247	2.64156330701398	-0.631632031724504	-1.65028215331003	-0.831278064073191	1	1	0.776285127207181	0	0.770690686217076	1.0949818005808	0.0786584528086008	0.537718438658193	0.921341547191365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.6	-2.36
42	*****	131.38	21.8966666666667	1.1104	3	0	0	0	0	0	0	0	1.55791666824785	0.5	0.516666666666667	3.2	-0.170292535252922	0.408248290463863	0	0.8	0	0.28322724867526	0.99721028347194	0.0603011581942548	0.00548242559734638	0.0882501149205489	0.0900295325000001	-0.0991656039888892	-0.249304669990741	0	0	0	0	-0.146516711229542	0	0	0	0	-0.179884350118295	0	0	0	0	9.79127905434925	3.8156381125783	39.148644061782	0	39.148644061782	0	0	-1.2	0	0	0	0	0	0	0	0	0	0	0	0.348288694658424	0.595114729829756	0	0.119179055388938	0.305079416834663	0.0638344277048219	1.89253321348434	0.00478900710678176	0	0	0.273696794755957	-0.00652929333284588	-0.157304352782538	-0.241038335300301	0.0117666387729149	-0.102827820642059	0.0060873146949683	0.0705240146607025	-0.743113310148587	0.156539619719996	2.10610097810009	-0.53018733004116	-0.773341302398448	-0.20753378384557	0.27894294565113	1	0.570595591949758	0	0.4662844895896	0.814884502104641	0.0871283097453724	0.548031753963069	0.891532679447297	0.140495604136003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	-2.6	-2.36
43	*****	28.06	4.67666666666667	1.1384	2	0	0	0	0	0	0	0	1.5	0	0	3	0.575646273248512	0	0	0.5	0	0	1	0	0	0	0.00451631999999999	-0.4	-0.5	0	0	0	0	-0.399999999999996	0	0	0	0	-0.4	0	0	0	0	31.5338399922404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.572499991069837	0.459024159166272	0	0	0	0	2.3188156779744	0	0	0	-0.821396663693118	-0.224239929995723	-0.273834647021485	-0.198941462711377	0.033229909018232	-0.0139866760070859	0.00447514410213066	0.236802971123195	2.23866660246827	-0.78076573621588	0.196489253072363	-0.037627573228582	-0.0986175842198078	-0.528193423471626	1	1	0.841694119407946	0	0.640027433516793	0.479370449330884	0.124740296006632	0.558216751323311	0.87525970391153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.57	-1.23
44	*****	172.2	7.175	1.1387	4	0	0	0	0	0	0	0	1.01420291318547	0.8	0.516666666666667	2.94444444444444	0.00268616530289936	0.246837641378479	0.117630507707124	0.5	1.56290729184696	0	0.996405616366441	0	0	0	0.0748777175000014	0.0166188311954925	0.115384591634821	-0.371594694674059	-0.146676605416129	0.215317259835881	-0.0457374957379945	-0.0398140123459799	-0.861798940651168	-0.207772542376136	0.0369406398627752	0.33904479732481	-0.0601007780492568	0.0454545454545455	0.0204081632653061	0.00625	0.0123456790123457	9.18476976608839	21.9997757752129	0	0	18.9524949468603	0	0	0	0	0	0	0	0	-1.67439541327609	-1.67439541327609	0	0	0	0	0.794221100634508	0.820208241677666	0.0928893199999985	0.00191086579783514	0.00321004823481352	0.000353950212774901	3.46859279220394	0.00138027622452817	2.02277872743067	0	-2.89467386873644	-0.217508159993182	-0.351657820588294	-0.103111491733373	-0.0566386002249552	-0.0269652034740985	-0.114475148569497	0.412141907196199	-1.89202077547369	0.632123196066674	1.28563866126606	2.85698709289431	-2.14520374909736	-0.443326183675658	0.29985344656312	1	0.626832927025923	0.00658339351052604	0.536762506524163	0.333318223543037	0.177650712220066	0.526289580946789	0.673972126311881	2.23623883013248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	-4.05	0.56
45	*****	200.26	6.67533333333333	1.13864	6	0	0	0	0	0	0	0	1.04030441100005	0.8	0.55952380952381	2.78571428571429	0.000741775511604238	0.223062470925122	0.10931895446745	0.428571428571429	2.1673183336218	0	0.997235910438508	0	0	0	0.0391759200000013	0.0127372198888138	0.218674248041304	0.167700560494921	-0.390107661061148	0.142773396419382	0.0119150884058749	-0.0181962431157926	-1.11379148008241	0.0333733001629654	0.028869295183239	0.606513224858386	-0.0791638651874267	0.076923076923077	0.0357142857142857	0.00694444444444445	0.0246913580246914	0	21.9997757752129	0	0	18.9524949468603	0	0	0	0	0	0	0	0	0	0	-1.67439541327609	0	0	-0.704167018461826	0.74019369480033	0.818845872899927	0.0785677400000005	0.0604909389699931	0.144825086423811	0	4.26032669322536	0	1.45786977183463	0	-2.4075809599828	-0.768198314102676	-0.942100747599607	0.256931217079336	-0.27767485618885	-0.0246667498107458	0.0833619887345042	-0.116397951522937	-4.06627250529658	-0.928055004185412	4.5625783232401	2.75262345831729	-1.24877995924537	0.290366328264505	1	0.169293807598781	0.689313118593525	0.089315086752699	0.541247671686873	0.401118447887347	0.218186168606118	0.449560147641464	0.46585375545512	3.48523474657977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	-4.31	0.17
46	*****	217.9	15.5642857142857	1.10262857142857	5	0	0	0	0	0	0	0	1.26601453214912	1	0.557142857142857	2.84444444444444	0.00944552722082938	0.244832020811763	0.11383545031537	0.9	0.829622131722515	0.197378400956822	0.99449545583179	0.240824686401963	0.00695108824407403	0.0405388764663578	0.0942292726530612	-0.00543130014609759	0.168947507647486	0.204407973051711	-0.694598704278483	-0.835283617681661	-1.23264019031174	-0.015332418863993	0	0.197671955085383	-0.111422800132895	0	-0.232384920053004	0.0681818181818182	0	0	0	15.7669199961202	3.8156381125783	78.297288123564	0	104.250996133743	0	0	0	0	0	0	0	-1.2	0	0	0	0	0	0	0.475628393822769	0.87313594121461	0.0302554999999884	0.379464263731489	0.831078865715876	0.130172463120302	2.39645321336353	0.0267896677115335	8.6776596110225	0	0.487076956886707	-0.0999542080022412	0.0743722600475043	2.12418875345658	-0.447587548837351	-0.494847892563485	0.123256884517272	0.0628591879076485	-0.2483175312015	1.42462474904137	0.652873009674316	-1.33708444913188	-0.466399765207117	1.07931616652585	0.258906622587162	1	0.540121472667519	0	0.519878125394301	0.64506546520457	0.129304044529074	0.222225567232532	0.371169691699134	3.38371961240721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	-2.39	0.86
47	*****	130.11	8.674	1.13888	5	0	0	0	0	0	0	0	0.812295771653866	0.666666666666667	0.572222222222222	3.94444444444444	-0.0205310951467874	0.247657591516525	0.136082763487954	1	0.787585412747803	0.144949949354279	0.996474991950498	0.0623517396704891	0.00699317846705398	0.195864102437146	0.179422520000001	-0.124365946966448	0.195761354024391	-0.0750963537456218	0.238197297324449	-0.429985623120524	1.32158151777568	-0.232570975422653	0	-0.113377045319519	0.204161576291915	0	-0.271412598854435	0.0625	0	0	0	18.3014517353202	3.18557495074005	0	0	0	1.81974894580611	0.242146411917964	0	0	-1.00682754893513	-1.43666279968544	-1.63281386493388	0	0	0	0	0	0	0	0.166902918475592	0.679089615931721	0.0431350799999986	0.185690486781578	0.544504207744119	0.0322213665576475	3.29448073951033	0.0261623874445466	1.4187135975792	0	-1.1920768541428	-0.137994418762374	-0.148193968842677	-0.582700236022257	-0.0191663503706349	0.0324728702840686	-0.00600366725148978	-0.0809935831486269	1.95519899062435	0.86232617640218	2.06432228003671	0.777484450327468	0.46985979957062	0.158382617177992	0.203795047090506	0.250100888398729	0.509217084125572	0.26021502407707	0.460928809470254	0.728838463334679	0.348023204680821	0.445119502347635	0.732683780172821	13.1600850226206	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	-2.5	0.54
48	*****	112.09	9.34083333333333	1.12155	3	0	0	0	0	0	1	0	0.797683782265331	0.333333333333333	0.591666666666667	3.375	0.0319586616363364	0.209976035223528	0.106189474520692	1	0.333333333333333	0	0.99585869981537	0.0248815053494441	0.00824481268486044	0.202673264180911	0.1118468725	0.0238641633634778	0.28417171544265	-0.0722131373167485	-1.49172524689785	0	0	-0.0709034636344861	0	0.357549469145229	0.716294641429482	0	-0.0971524760814462	0.130952380952381	0	0	0	18.3014517353202	14.1854628383465	0	0	0	0	0.233946597296491	0	0	-0.822682222188236	-1.44450132289453	-1.9419179780098	0	0	0	0	0	0	0	0.289831381408258	0.610164597170084	0.245105820000003	0.051384812242632	0.695257924826246	0.0408823556911915	2.66920143003094	0.00673110485418207	1.27249328503143	0	-0.639701622814744	0.131346543005406	-0.379088115503355	-0.693566375019259	0.0597158644395047	0.0425935116438755	-0.0378955855586706	0.137696456366313	1.00337836804941	1.2237906096626	0.955959192476021	-0.14123310187094	-0.184370217734179	0.127453970187072	0.281164113111805	1	0.466064217740805	0.0019490301548634	0.512661773420117	0.833571458865329	0.249730429998569	0.805179912158814	1.14119729354465	8.11531297508397	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	-2.51	0.83
49	*****	94.13	7.24076923076923	1.14053846153846	1	0	2	0	0	0	1	0	0.871104031085572	1	0.528571428571429	2.28571428571429	-0.0442689585008784	0.228010571175691	0.123199819956686	0.857142857142857	0.153846153846152	0.10304872752275	0.996644749314542	0.165898600292645	0.0235218091330978	0.143340637535532	0.00258632520710039	0.0652773837012929	-0.135786561963781	-0.137597953106135	0.0611302474014147	1.15146132537176	0	0.015087968800284	0	-0.279259489135187	0.109215190394597	0	-0.159090909090909	0.0555555555555556	0	0	0	24.8143400723353	10.9465128353101	0	0	16.7855295481303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.525788248858464	0.952241429827132	5.48835200000001	0.10701813898723	0.143300137491579	0.0322548539030904	2.6465683326925	0.0283671640555646	0.858648010934667	0	-1.46585447501055	-0.198562898659876	-0.0295539844808895	-1.00224616725014	0.15657584216502	0.0290290753323698	0.139284467258424	-0.00670545313222556	2.03868949370252	0.0502437622642346	0.156720671176955	0.192910306930224	0.0399784905854879	-0.296342824001544	0.212746053553363	1	0.504989922759566	0	0.428924924992127	0.430613152097627	0.178257283678991	0.263659248415452	0.382705307653678	1.79758640945385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	-1.44	0.92
50	*****	68.13	5.24076923076923	1.12775384615385	3	0	0	0	0	0	0	0	1.16285761173896	0.5	0.516666666666667	2.33333333333333	-0.128464808255416	0.408248290463863	0	1	2.38134813930846	0.283227248675261	0.99721028347194	0.0105454215811306	0.00210908431622612	0.218275224800792	0.0115446759763313	-0.133333333333333	0.0291666666666667	-0.10625	0.625	0	0	-0.133333333333337	0	-0.10625	0.625000000000001	0	-0.454369683362963	0	0	0	0	31.5338399922404	3.18557495074005	0	0	9.47624747343013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.361375720978284	0.603179190751445	0.702604499999998	0.104851563885714	0.146293649558722	0.0779571780549697	3.01278031315509	0.0123658724607028	0.162895267191	0	-1.13072553306614	-0.582551118386499	-0.432067984391757	-0.327631835542332	-0.0386266288430719	-0.0175927067356176	-0.0188389777545058	0.131385842326752	1.99129429647272	-1.47082159107714	-0.277560587948433	0.277425574021601	-0.261556221736876	-0.276396149640782	0.212746053553363	1	0.542314597451149	0.00573659903575762	0.490955007061327	0.428374161008779	0.267043204394595	0.8421349845427	0.448232388127935	1.13920236751153	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.32	0.34
