No.	NAME	MW	AMW	Mi	nTA	RBF	nDB	nN	nS	nCsp	BLI	PJI2	Wap	Psi_i_0d	X3A	X5A	IVDE	rGes	SIC3	CIC5	VE1sign_A	VE1sign_D	VE1sign_Dz(Z)	VE1sign_Dz(v)	VE1sign_Dz(e)	SpMax_B(m)	VE1sign_B(s)	MATS2m	MATS4m	MATS7m	MATS6v	MATS1e	MATS8e	MATS1p	MATS4p	MATS5p	MATS2i	MATS4i	MATS1s	GATS2e	GATS3s	JGI7	JGI8	P_VSA_LogP_4	P_VSA_LogP_5	P_VSA_LogP_8	P_VSA_MR_2	P_VSA_MR_3	P_VSA_MR_5	P_VSA_MR_7	P_VSA_MR_8	P_VSA_ppp_D	Eta_betaS_A	SpMax_AEA(dm)	Chi1_EA(dm)	SM03_EA(dm)	SM13_AEA(bo)	SM14_AEA(bo)	Eig03_EA(dm)	Eig04_EA(dm)	Eig05_EA(dm)	Eig07_EA(dm)	Eig08_EA(dm)	Eig09_EA(dm)	Eig11_EA(dm)	Eig09_AEA(bo)	Eig12_AEA(bo)	Eig13_AEA(bo)	Eig02_AEA(dm)	PJI3	HOMA	DISPe	DISPi	VE2sign_G	VE1_RG	VE1sign_G/D	RDF035u	RDF030m	RDF035m	RDF040m	RDF045m	RDF030v	Mor16m	Mor17m	Mor29m	Mor04v	Mor30v	Mor10e	Mor32i	Mor08s	Mor10s	Mor11s	Mor16s	Mor24s	E1u	L3m	G2m	E2v	E1p	E2i	Dp	HATS3u	HATS4v	REIG	nRCOX	nRCHO	nROR	nR=CRX	C-003	C-006	C-018	C-028	C-038	H-047	H-049	H-051	SdsN	NdsCH	NssssC	CATS2D_03_AL	B02[N-O]	B04[C-S]	B05[C-N]	B06[C-Cl]	Hypnotic-80	U
29	*****	104.16	6.51	1.1038	1	0.0625	1	0	0	0	0.977852635343113	0.666666666666667	184	0.0225446918872266	0.230209514058122	0.110517171552254	1.06127812445913	0.75	0.800704882778696	0.625	0.0892330480304989	0.0775576145749931	0.139124306950021	0.139124306950021	0.139124306950021	3.58031729517111	0.0686484514780494	-0.166666666666666	-0.25	0.999999999999999	0.250000000000001	0	0	0	-0.25	0.0588235294117659	-0.166666666666669	-0.249999999999999	-0.241540712723325	1.09375	0.714648639560162	0	0	0	3.18557495074004	0	0	0	0	9.47624747343013	0	0	0.5	2.49889377459761	0	0	-0.757365811069987	-1	0	0	0	0	0	0	0	0	0	0	1.49592355379329	0.872936861409484	0.8522412625	0.0151774113653697	0.194986008307951	0.00578631508764836	2.50898990175243	0.00466036534440388	2.35444520314307	0.0409271056502894	0.351655374231051	0.0828708004621716	0.147982926381211	0.0980292545714008	0.0139355073631672	0.116025526283779	0.0856270611540008	-0.890938649505131	0.0181445826913772	-0.118187162435922	0.00384074947234188	0.47635896380358	0.423378595970021	0.479197368655093	0.516639127338477	-0.457960659363813	0.522150941996707	0.0275661562697594	0.285714285714286	0.199937146867784	0.372614293192268	0.441289083659074	0.224141137905664	0.784923868769895	0.143961748327021	0.934358634921303	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	-0.2
30	*****	106.56	8.19692307692308	1.13955384615385	2	0.166666666666667	1	0	0	0	1.34064564671488	0.666666666666667	35	0.0824106373237468	0.319035593728849	0.25	0.91829583405449	1	0.875274697956622	1.31548608880179	0	0	0.0346796961294367	0.0044188092517522	0.103123824883375	3.5492910038172	0.0558475155039945	-0.234277458066041	0.0289152743742774	0	0.123310231972775	-0.0265606461376246	0	-0.252697953395155	-0.152003000332597	0.074120373990915	-0.227708686227393	-0.403903470352133	-0.112934413029264	1.53195612604915	1.15153393735291	0	0	10.9998878876064	0	0	0	10.9998878876064	7.44194820316332	39.148644061782	0	0	0.541666666666667	2.45323550690025	3.01875671504249	0	-1.73205080756888	0	0	0	-0.86	0	0	0	0	0	0	0	1.89631382888222	0.795836468522699	0	0.198017567821023	0.050206137756652	0.00565303513168383	2.66181913501701	0.00753078900229366	0.670735882744345	0.285325414530737	0.595241830742333	4.1436241527621	0.0773711935053668	0.431323345239307	0.125198588698707	-0.0403584314171295	-0.0379950808998581	-0.371902653502512	0.0282391254757059	-0.142730393804811	0.150187115545682	1.48609299762695	-0.360332215192867	-0.0778277287736774	0.279568858661652	-0.848564010611268	0.544186716764558	0.0299213706667389	0.212746053553363	0.169437488055768	0.666441532012327	0.593646009697077	0.340222310677426	1.07199985365119	0.0833517368146079	0.968577623348498	0	0	1	0	0	2	1	0	0	6	0	0	0	1	0	1	0	0	0	0	0	1.18
31	*****	86.1	7.175	1.1387	3	0.181818181818182	2	0	0	0	0.931319304793946	1	32	0.0968194394967894	0.288675134594813	0	1.45914791702724	1	0.84298098188371	1.45914791702724	0.366313323752493	0.0761289354507237	0.00823691830552365	0.0692472236439821	0.00890016967403124	3.38002845981473	0.0515612951947225	0.232610078770792	-0.467083063965559	0	0.919255267874207	-0.0431814553296243	0	-0.425808543197469	-0.537792623299967	-0.285696280074882	-0.251192920445981	-0.4971021649297	-0.141792210763902	0.743133728692114	1.90961341139577	0	0	32.3362575085443	10.9998878876064	0	36.1448149200242	0	8.82520426189009	0	0	0	0.541666666666667	3.62568850002952	2.83734114939909	2.24295397748673	-1.67513087056665	0	0	-0.998042811608899	-1.73079549407879	0	0	0	0	0	0	0	1.81383927101167	0.948040380047506	0	0.135462343932393	0.144603696735477	0.00582143838008274	2.26068299261148	0.0146462306723727	0.777476144798755	0.0833680349244526	0.614657677792472	1.07538588741555	0.15815726239456	0.163784071644724	-0.0541729139558934	0.0442694547487217	0.0562431849958128	-0.386413540865738	-0.0387718652308026	-0.42929054678959	0.105087149263686	0.544524333484784	-1.32601712121419	-1.84693642632769	-0.724980654481458	-0.557171792704268	0.622059336712525	0.0190682316082477	0.218104291985532	0.251987810723368	0.507064045819861	0.454712702896574	0.267486627984414	0.691426786792438	0.0896349331570398	0.973583258841527	0	0	0	0	0	0	1	0	0	2	0	3	0	1	0	0	0	0	0	0	0	-0.44
32	*****	148.17	7.79842105263158	1.10945263157895	2	0.157894736842105	2	0	0	0	0.87624066650351	0.75	392	-0.00462787903554413	0.213238980282781	0.0989860597804267	1.309296668237	0.818181818181819	0.841967673315894	0.526315789473685	0.0445339942197564	0.10940812243874	0.119498718601459	0.354351817478619	0.121066339755249	3.6719192666239	0.0924523124145076	-0.0519447010745221	-0.139524860362875	0.125193064879925	-0.354321210099651	-0.0135958357770683	0.25046390574915	-0.0997577275292364	-0.0818416684624224	0.0944739143569003	-0.116660881489042	-0.0881859723005402	-0.107754408857049	0.689948063071458	0.782539322938756	0.0277777777777778	0	32.3362575085443	14.1854628383465	0	36.1448149200242	0	0	0	0	0	0.568181818181818	3.65652603854825	3.26123064625063	0	0.765366864730181	-0.55240945720048	0	0	0	0	0	0	-1.67439541327609	-0.154352451252919	0	0	2.20683368135147	0.759984928409948	0.609607284999999	0.170067202714546	0.365188188949303	0.0077303620331784	2.33058595872151	0.0146887525166575	5.19488277982765	0.110068364762289	1.3718644661929	2.04693220996541	0.114771307964271	0.111849330904244	-0.0497771777171534	0.176212386283811	0.193815388476345	-0.41041310788397	-0.0297688445585011	-0.557380368880719	0.00374961764228671	-0.342270392048655	-1.19957049400474	-2.31724566265644	-1.07152121042524	0.120586140970168	0.543848178451383	0.00200081469530189	0.340845187286196	0.256323020839797	0.43037789730456	0.539349284367395	0.28849010535169	0.668254320531673	0.136299669901344	0.827513431323115	0	0	0	0	0	0	1	0	0	7	0	0	0	1	0	4	0	0	0	0	0	-0.86
33	*****	62.5	10.4166666666667	1.12906666666667	2	0	1	0	0	0	1.59435294175776	1	4	-0.405649141648197	0	0	0.91829583405449	1	0.53771573092182	0	0.292893218813453	0	0.0104558110169486	0.145627537312384	0.148745910042266	3.63699591262615	0.0259860977146393	-0.169496252489348	0	0	0	-0.00347433078857882	0	-0.113437780182053	0	0	-0.48501718437221	0	-0.289171169446574	0.974634951936513	1.43100275995761	0	0	0	0	39.148644061782	0	0	0	39.148644061782	0	0	0.416666666666667	2.04822710899902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.488227108999015	0.740302743614002	0	0.291600987467724	0.113523029183791	0.0170925150908084	2.15051565661564	0.0312503449600485	0.0405955429763391	0.0533927518712302	0.010077325782496	0	0	0.08378936688619	0.131380907697391	0.0476283786780547	-0.0762731441133439	-0.238664856560586	0.00762457205401568	-0.0715712593056774	0.177430265430721	1.09409475288562	-0.414727503988537	-0.565979485435606	0.249682654979865	-0.359589156280796	0.616426671746036	0	0.27894294565113	0.101015342485377	0.634132419129284	0.638534394416427	0.259914229269234	0.869233913359985	0	0.676411488253072	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	-0.9
34	*****	154.98	12.915	1.12936666666667	4	0.181818181818182	2	0	0	0	1.13579199314315	0.666666666666667	70	0.0336582346153277	0.268869731901999	0.166666666666667	1.5	0.875	0.907019018116291	1.22957395851362	0.0108000895382076	0.105383516688073	0.112772008768131	0.156056758101084	0.0112853018580746	3.97664898923673	0.0178200019920458	0.0376393917705492	-0.030232379495767	0	-0.359745348462281	-0.120178380077649	0	-0.155961111309525	-0.0191122644239456	-0.0362648346912097	-0.269429965641574	-0.42566033161404	-0.197555733814241	0.978121900241984	1.03360346456317	0	0	32.3362575085443	10.9998878876064	0	36.1448149200242	0	0	0	78.297288123564	0	0.59375	3.90058511191767	3.8075158207549	2.7276122765923	-1	-1.41421356237309	0.152732748556582	0	-1.2	-1.78497832361991	0	0	0	0	0	0	2.56136511113841	0.825012735608762	0	0.460663032220633	0.102062325255756	0.00154959401171707	2.28467173023193	0.0113582375944989	1.11038791546304	9.00055023347482	2.42717008242433	3.42887008179117	0.457143067234916	1.56100144160389	0.284039374206906	0.0415814417622832	0.0440517986713729	-0.27723956252421	0.014381705854545	-0.112680862021006	0.0865974766827859	1.58106514099914	0.935018156539153	-3.00475195001894	0.228078477614353	-0.721602485951552	0.586536039604667	0.200079612191098	0.218104291985532	0.394499304152415	0.684786423845181	0.512131686263182	0.428372362563987	0.659122474752201	0.12854318357107	0.830804028504631	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	4	0	0	0	0	0	1.04
35	*****	90.51	11.31375	1.122975	3	0.142857142857143	2	0	0	0	1.10099570985334	0.5	18	-0.17705179554079	0.408248290463863	0	1.37095059445467	1	0.791666666666667	0	0.283227248675261	0.0608101632196416	0.127586343334108	0.00643689531045916	0.0435661141693397	3.81951480614715	0.0468240247024897	0.202999219932994	-1.28495605920793	0	0	-0.0188231429548602	0	-0.0910309234967444	-0.355488572426844	0	-0.366918978399175	0.518281900409221	-0.205511617013002	0.45702087965011	0.908810478131887	0	0	30.5934359456192	0	0	25.1449270324178	0	0	9.47624747343013	39.148644061782	0	0.5	3.64051111203762	1.24352307884339	0	0	0	0	-1.93494185959165	0	0	0	0	0	0	0	0	0.983110679575422	0.767357324609233	-0.294811960000003	0.438892797128326	0.146245325916984	0.0146402533003169	2.2279456248547	0.0439834787666825	0.952230103606964	0.0650900224550777	0.0805741405018257	2.91049813113828	0.177326150349978	0.0687689253226547	0.0504430974789673	0.0728138005730898	-0.12206847087952	-0.178038124620933	-0.0120927380080629	-0.358570552092242	0.1347153459736	1.36687864693158	-2.93074239225303	0.678796546840214	-0.343705898479519	-0.30747135724558	0.493292985092871	0	0.25	0.223196243413102	0.629073846845628	0.523163166251591	0.268612662736696	0.622744890507806	0.121299707045516	0.662487182829405	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	-1.58
36	*****	154.98	12.915	1.12936666666667	4	0.181818181818182	2	0	0	0	1.13579199314315	0.666666666666667	70	0.0336582346153277	0.268869731901999	0.166666666666667	1.5	0.875	0.907019018116291	1.22957395851362	0.0108000895382076	0.105383516688073	0.112772008768131	0.156056758101084	0.0112853018580746	3.97664898923673	0.0178200019920458	0.0376393917705492	-0.030232379495767	0	-0.359745348462281	-0.120178380077648	0	-0.155961111309525	-0.0191122644239456	-0.0362648346912098	-0.269429965641574	-0.42566033161404	-0.197555733814241	0.978121900241984	1.03360346456317	0	0	32.3362575085443	10.9998878876064	0	36.1448149200242	0	0	0	78.297288123564	0	0.59375	3.90058511191767	3.8075158207549	2.7276122765923	-1	-1.41421356237309	0.152732748556582	0	-1.2	-1.78497832361991	0	0	0	0	0	0	2.56136511113841	0.82459266802444	0	0.460248906109059	0.101979281806049	0.00154933105417589	2.28457879005355	0.0114624706688265	1.06922648033385	9.03972946828527	2.26536443042494	3.48649469434032	0.425795359550456	1.57343551531016	0.288694372837244	0.0499224510081509	0.047899775415525	-0.272621850058759	0.0128861404882517	-0.103976415704091	0.0880396310054262	1.6219809717325	1.02229221277855	-3.03357757981415	0.2403314760598	-0.704579744967902	0.586160873470465	0.195978090417047	0.218104291985532	0.392599923140179	0.684056056304688	0.5119665460194	0.425849274120308	0.659177668908199	0.128086478377795	0.831450463787393	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	4	0	0	0	0	0	-0.98
37	*****	212.42	4.94	1.1400511627907	2	0.285714285714286	1	0	0	0	1.42279981428016	1	560	-0.000250184968016817	0.267258898432212	0.135355339059327	0.566509506552906	0.933333333333334	0.604573325716738	1.08732296516659	0.0348219696012148	0	0.0713412454435146	0.0546576962183726	0.0706934123891321	3.09314023988591	0.00382866294577909	-0.228290361301091	-0.0175980061687739	0.00353733990927918	0.00127240115858396	0.0566649411682554	-0.00907672961149405	-0.113833514651739	-0.0205096149657036	-0.000990631751060213	-0.234294406143536	-0.0205860051197243	0.0754087063967303	1.34552910416725	0.763514637391883	0.00390625	0.00352733686067019	10.9998878876064	0	0	23.5422039931806	10.9998878876064	38.7629065369343	0	0	0	0.5	2.35300770123442	3.48837209302326	0	1	0.618033988749895	0	0	0	0	0	0	0	0.46494332294156	-0.592186131411288	-0.815150839341914	1.92498193592543	0.973992598684211	0	0.187441243885171	0.145391204818573	0.00269388932562529	2.68879819681001	0.0234432122545157	1.60281706154914	0.179628902363165	0.682448316348441	2.90487187426124	0.102455605392936	1.69678694289889	-0.0261285400475519	-0.380333510907357	-0.0471306429787865	0.281772673423403	-0.00621012070973526	-0.203885723409544	0.117330635288571	3.20293632228295	-0.0146479923399418	0.0164198347953193	1.06700569858865	1.44852926579837	0.521648377351621	0.0891859800203928	0.438953702840198	0.25941293770391	0.507897245600442	0.734364145832035	0.367256547597272	0.501273670462378	0.0533616531376541	0.629273468630581	0	0	1	0	0	1	1	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0.44
38	*****	144.14	8.00777777777778	1.1388	4	0.294117647058824	3	0	0	0	0.902076349189489	0.75	135	0.0100677759369381	0.245943839250362	0.130473785412437	1.52192809488736	1	0.883359379643315	0.486382639009082	0	0	0.0827575753919091	0.0545930597983248	0.0825383941811356	3.59713983590185	0.0155031266068978	0.190652388779827	-0.213955470289646	-0.242369939986398	-0.291055286716946	-0.0836635444857495	0.367349932832187	-0.436903629507849	-0.429066489850803	-0.0933105415677505	-0.193451812481834	-0.448495444482568	-0.111935816178514	0.876651453161973	0.596533004528305	0	0	64.6725150170885	21.9997757752129	0	107.602935829819	0	13.4175891449343	0	0	0	0.6	3.93582396659958	5.99292267762004	0	-0.5599700764037	-0.618033988749894	0	0	0	0	-1.67439541327609	-1.67439541327609	0	-0.829778443966463	0	0	3.01992060592444	0.754489942528736	-1.33935982	0.141963181381036	0.267503523681845	0.00643079022101377	2.51063263732333	0.0310005395224022	2.73905395084833	2.78320629465438	3.50208628459194	2.01263332927287	1.34595291114924	2.08280087911942	-0.025023431969956	0.0459075849941307	-0.00024430486010855	-0.193457206079608	0.0868683880806389	-0.885294856720476	0.0949934366772958	-0.283113219514824	-2.76166319756927	-2.71270574725608	0.559958919475464	-2.7584673008491	0.624466262422958	0.0230328129249612	0.193426403617271	0.332311281695745	0.541714677895386	0.578259008093995	0.315709203218665	0.853408186308398	0.0848853180542058	0.879123917695066	0	0	0	0	0	1	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	-1.11
39	*****	88.19	6.78384615384616	1.1216	2	0.166666666666667	1	0	1	0	2.01636544246605	1	20	-0.110198766394255	0.353553390593274	0	0.970950594454669	1	0.818007335322811	1.52740051204513	0.154700538379251	0	0.219832423079245	0.111654413387448	0.1018188529404	3.67341355120442	0.0635349770998078	-0.148992041308493	-0.171579438160145	0	0.615647055348328	0.0708036717691278	0	0.0550980567679956	-0.279632628166528	0.0544521424119806	-0.150127833474253	-0.402092735544844	-0.243226636951869	1.38174120394931	0.558684055957489	0	0	0	0	0	35.313305989771	0	9.72489501024732	0	32.2195411635482	0	0.4	4.18873553072629	1.01694915254237	0	0	0	0	-2.95	0	0	0	0	0	0	0	0	2.37164777234634	0.873284907183213	0	0.0356217404326454	0.331699665358111	0.010362637145194	2.41053199781506	0.0635811391604274	0.0441377006182091	0.476084894024875	0.00991209224620068	1.39622275554884	0.195728900434826	0.867144920921572	0.122422093086865	-0.0749397230684997	-0.0558155822990602	-0.23078582051719	0.0459350609801997	-0.257689663322678	0.130279801724595	2.63304388264073	-0.951318572833216	-1.59094664231991	-0.230089745737336	-0.476646816734677	0.607942795088593	0.0405762189598128	0.212746053553363	0.243076563940658	0.40407404327759	0.591266631004112	0.277626660449413	1.11293478896054	0.0751515067684079	0.974457225952077	0	0	0	0	0	1	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0.66
40	*****	104.19	7.44214285714286	1.12787142857143	3	0.153846153846154	2	0	1	0	1.91309235397284	1	31	0.0788035174518633	0.348461712529338	0	1.45914791702724	1	0.835752347732417	1.71316479931385	0.125467544068446	0	0.309084920275075	0.145575352679971	0.135888772399283	4.21806352521162	0.0575056013949352	-0.109290632011519	-0.325184710788571	0	0.704548154094912	0.197699709526499	0	-0.0125294857121734	-0.0898646990717963	0.0266300314768801	-0.204012533852121	-0.105321705858417	-0.151710882461917	0.680606150505072	1.27466496081341	0	0	22.1564760350904	0	0	57.4697820248613	0	9.72489501024732	0	19.1327511073969	0	0.458333333333333	4.60190407133569	1.49634358046546	0	-1.61803398874989	0	0	0	-2.95	0	0	0	0	0	0	0	2.37164777234634	0.849395973154363	0.089913545000001	0.15557562808158	0.26529514365817	0.00803274048926808	2.4115556728274	0.049949956093226	1.22117462605988	1.83914714186712	0.139961137592177	1.02892799363459	0.151740545627003	1.57740231807071	0.120815698099671	-0.341320453908419	-0.0438228972151653	-0.219228901391216	0.0678319934245876	-0.183265736080704	0.135346462793194	2.69980225765442	-0.430149020657401	-0.934923634162313	0.0610244725194945	-0.871775880972451	0.573448845142086	0.159684784258781	0.208014597676509	0.258879840033833	0.397847648110859	0.474642680463805	0.274294640796696	1.25135270660902	0.143544851486268	0.977287991722136	0	0	0	0	0	1	1	0	0	4	0	0	0	1	0	2	0	0	0	0	0	-1.02
41	*****	212.37	5.44538461538461	1.13849230769231	3	0.289473684210526	2	0	0	0	1.30989835995066	0.857142857142857	530	-0.000300404188506628	0.256303940774885	0.127163804773935	1.05298157513027	1	0.690611628076082	0.73730480774778	0.208404556552076	0.0859769251621649	0.178078675747853	0.0416892451977248	0.177375319693444	3.39450503820978	0.0061450319999337	-0.117083492769259	-0.00631714093874108	0.00173567352674696	0.00511522951975828	0.0213950364952512	-0.0458225385116743	-0.122437127276865	-0.0152359293724802	-0.016056685356643	-0.249691932339448	-0.0173910907012296	0.0207040892967046	0.590513724966276	0.79009122240064	0.0078125	0.00705467372134039	32.3362575085443	10.9998878876064	0	36.1448149200242	0	31.6359899146901	0	0	0	0.516666666666667	3.68077311369249	3.50898144425419	2.24295397748674	1	0.618033988749894	0	0	0	0	0	0	0	0.589316815048927	-0.544325322443986	-0.787782662636062	1.91412441496309	0.893215152474412	0	0.341315004609009	0.237880460354219	0.00491335849760878	2.68527280260533	0.0619864487153301	1.64619368182679	0.248628211708996	0.664175152161836	3.5665060233905	0.176349170850323	1.51411990238385	-0.166543155581243	-0.22309819939172	0.0277838146663077	0.371322953020262	-0.0322220165267459	-0.352605337843411	0.118181006945785	2.9987644401544	-0.763341261956031	-1.77539939200011	0.126956917127142	1.41833116843267	0.507862169647535	0.0757539391880889	0.250295308061609	0.277443941058118	0.495125795776694	0.671026240059336	0.344930875201674	0.537688825368995	0.0640121236916616	0.655252706119696	0	0	0	0	0	0	1	0	0	2	0	2	0	1	0	2	0	0	0	0	0	-0.34
42	*****	100.18	5.27263157894737	1.14213684210526	3	0.166666666666667	1	0	0	0	1.24778725714865	0.666666666666667	52	-0.0400773337103365	0.283756951253708	0.204124145231932	1.44881563572518	0.857142857142857	0.73349511786687	1.57924368585337	0.250670332134029	0.0772246275831495	0.0639824862237024	0.0803437020474887	0.0629060443870652	3.14319218794441	0.326233970853113	-0.0685999056543994	0.0887071246369327	0.57018804119396	-0.336829402592012	0.045153560244785	0	-0.275868150759113	0.351986745272183	-0.251628250862298	-0.0729346985866636	0.366221747664771	-0.112931111466866	1.46170052969999	0.996733159347017	0	0	10.9998878876064	0	0	11.7711019965903	10.9998878876064	22.2427934068244	0	0	0	0.5	2.50757068325187	3.48837209302326	0	-1	-1.77462289950449	0	0	0	0	0	0	0	0	0	0	1.81260270741453	0.908997164217582	0	0.0937172377497681	0.129374390483178	0.0106379825149195	3.15245479837672	0.0910640727485283	5.3374954370777	1.15511155175393	0.466975874003789	0.33242988875361	0.430737328651735	1.02489091780531	-0.113766181072734	-0.00613748290553877	-0.0980233472272387	-0.048952996222593	0.121443216279774	-0.400011421243126	0.100297315081927	2.56029930618618	-0.941721648718525	-0.171928284699806	-0.458905396278765	-0.205281680465162	0.522098122540936	0.176199160968971	0.190551412426773	0.269127595788335	0.472304402079368	0.541833927384033	0.328403496707212	0.791051453988165	0.112360380018718	0.958235490821437	0	0	1	0	1	1	1	0	0	4	0	0	0	1	0	2	0	0	0	0	0	0.41
43	*****	116.25	6.11842105263158	1.12690526315789	3	0.166666666666667	1	0	1	0	1.77216465213898	0.666666666666667	52	-0.0350674716385324	0.283756951253708	0.204124145231932	1.44881563572518	0.857142857142857	0.73349511786687	1.57924368585337	0.250670332134029	0.0772246275831495	0.212183926079897	0.0362287186856887	0.0128298593157913	3.68827777323363	0.237302459354078	-0.08497582710509	-0.113681440116391	0.414945992189219	-0.262438460496649	0.0577609739080411	0	0.0421359403762974	-0.0343302500590878	-0.175059583960705	-0.0688147582462612	0.0837903237167788	-0.262197977473282	1.26088186369155	0.812723818357966	0	0	0	0	0	11.7711019965903	0	18.5500992721374	0	32.2195411635482	0	0.428571428571429	4.20848554420723	1.01694915254237	0	-1	-1.77462289950449	0	0	0	0	0	0	0	0	0	0	2.53280917855064	0.523380163556301	0	0.0480508050113757	0.411137501893654	0.0160788770845935	3.03311435584087	0.0778014488466216	5.10093723024464	0.713383138851031	0.729425745590772	1.08751333572853	0.915664007182975	1.30113010943866	-0.00462715032930173	-0.101060042843824	-0.149329491026912	-0.0469386851523786	0.0982822576525584	-0.214740468323258	-0.0287726780131862	2.64131142143445	-1.14751622566538	-1.65586660418825	-0.296064782454646	-0.258256695589292	0.467548792497057	0.45905942220184	0.190551412426773	0.211245066406004	0.386503267633124	0.4731534094022	0.309003247302061	0.687056842765531	0.161170555894506	0.943645688431502	0	0	0	0	1	1	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0.14
44	*****	85.14	10.6425	1.1041875	2	0.142857142857143	3	1	1	1	1.1268198102426	1	20	-0.159749618386142	0.353553390593274	0	0.970950594454669	1	0.916666666666667	2.125	0.154700538379251	0	0.135962798611413	0.10109449685358	0.0843240063999549	3.85281657800951	0.0358266498715579	0.131829324216302	-0.539318674590085	0	0	-0.0360098791405944	0	-0.0929336159997976	-0.509120093750216	-2.04050968732328	-0.339469713961393	-0.321024541645147	-0.174292176906599	0.961384101052315	0.844892323936178	0	0	13.9457371148872	16.7855295481303	45.1920291113776	0	0	16.7855295481303	0	45.1920291113776	0	0.5	3.29711956994653	2.84517796864425	0	0	0	0	-1.69705627484771	0	0	0	0	0	0	0	0	1.63705270261249	0.686977299880526	0	0.214850084897561	1.1617993666014	0.0214194969293982	2.33259388028632	0.0412537591787078	1.78772813639819	0.019452736640872	2.10854729271837	0.000727452636364869	0.000156352777697681	0.0480275315738713	-0.146443669408184	0.114054665969904	0.0718090964544084	-0.617502715626384	0.0299686254698708	-0.190418766917426	-0.0323418713190959	1.03197910511716	-0.570415172886757	-0.592168831147061	-0.645194515325855	-0.513297363231029	0.474183189783526	0	0.25	0.119253570682441	0.828493196944262	0.536307534697524	0.323979714756257	0.497099364568675	0.131161181747684	0.655119738597384	0	0	0	0	0	0	1	0	0	2	0	0	3.30092592592593	1	0	0	0	1	0	0	0	-1.56
45	*****	70.1	6.37272727272727	1.13227272727273	3	0.1	2	0	0	0	1.05078567771796	0.5	18	-0.154648746574318	0.408248290463863	0	1.37095059445467	1	0.822490874308205	2.50104338308975	0.283227248675261	0.0608101632196416	0.0110811254368804	0.0103818098144882	0.0110729788479886	3.3632426901578	0.101442985182893	0.141145123341446	-0.471385955559702	0	0	0	0	-0.174138199982251	-0.248919531878597	0.624066324480645	-0.216449324225801	-0.211807672919217	-0.12428643756559	0.622584197088341	1.84561484482001	0	0	30.2784043647001	0	0	25.1449270324178	0	8.82520426189009	9.47624747343013	0	0	0.45	3.43242492107738	1.84157403384523	0	0	0	0	-1.27749755381371	0	0	0	0	0	0	0	0	0.803730997594814	0.607080163838502	-0.194051260000001	0.16837448421421	0.136736086353504	0.00599261210116635	2.3872520142298	0.0164958220336866	1.42404683808142	0.192431101863635	0.11861351122739	0.144730727419868	0.0770389003598973	0.416929149906357	-0.121147174700216	0.0370442361434245	-0.090299634298091	-0.241499561601664	-0.0166563450281363	-0.455586580275778	0.152493807489775	1.50133097949361	-1.60066767960473	-1.07781317296554	-1.2172021722765	-0.536819683789137	0.601246189111508	0.0232478175940037	0.224243824217575	0.259431975802148	0.435690151502599	0.463477992667323	0.239089334901695	0.922736850864408	0.126596740310848	1.03367797737647	0	0	0	0	0	0	0	0	1	3	0	3	0	1	0	1	0	0	0	0	0	-2.46
46	*****	136.23	8.0135294117647	1.09298823529412	1	0.117647058823529	1	0	1	0	1.21280370328972	1	250	-0.0124534372924409	0.220151663313661	0.109107988396206	0.986426728730843	0.777777777777778	0.816441756349337	0.588235294117647	0.145244386190017	0.132149134992079	0.0712864944429479	0.178753880323641	0.21033274016334	3.87201741061391	0.104134329151738	-0.0514024711506307	-0.202953587689979	0.31187638287622	0.000318446428383365	0.0728053178678018	0.882041246539818	0.0684619679573994	-0.212345745753107	-0.208300278617209	-0.121400577613283	-0.203107840980285	-0.245232418140955	1.06107941621921	0.665061666767538	0	0	0	1.55073395989728	0	0	0	0	0	32.2195411635482	0	0.5	4.40076578880238	1.69491525423729	0	-0.2873358221208	-1	0	0	0	0	0	-2.95	0	-0.605019362142837	0	0	2.74588902224108	0.72378355704698	0.981918049999999	0.0347997574336358	0.286471627232248	0.0109482469726331	2.16180770829982	0.0638531195196943	8.27445384864681	0.303993744528449	2.1307967663915	4.42038865036061	1.72605380992171	0.418884945658991	0.227178822311155	0.0835195430085451	0.0474926927036116	-0.30186516180066	0.0783642298415129	-0.443009732778587	0.0697882151006054	1.45533582828968	-1.80991194089115	0.792767981217508	1.13048244137984	-0.407324991402608	0.519394724674975	0.4627221402917	0.235662642038864	0.162833270619797	0.362558264290494	0.415693978898449	0.302497413192269	0.939533639323605	0.173208260022316	0.86786018277156	0	0	0	0	0	0	1	0	0	7	0	0	0	1	0	0	0	1	0	0	0	0.2
